# Stick Analyzer Results
# Test Duration: 5.81 seconds
# Raw Data
# Time,Position
5.40793,0.86621
5.40996,0.86719
5.41195,0.86722
5.41296,0.86768
5.41796,0.86816
5.41993,0.86865
5.42193,0.86963
5.42796,0.87061
5.42998,0.87106
5.43224,0.87158
5.43292,0.87256
5.43796,0.87354
5.43995,0.87405
5.44189,0.87500
5.44295,0.87595
5.44396,0.87601
5.44599,0.87595
5.44798,0.87646
5.44995,0.87744
5.45197,0.87793
5.45308,0.87842
5.45793,0.87939
5.45997,0.88040
5.46190,0.88086
5.46292,0.88135
5.46790,0.88232
5.46993,0.88330
5.47195,0.88477
5.47292,0.88574
5.47393,0.88620
5.47593,0.88626
5.47793,0.88770
5.47993,0.88916
5.48192,0.89014
5.48291,0.89059
5.48394,0.89066
5.48592,0.89059
5.48790,0.89160
5.48997,0.89355
5.49193,0.89404
5.49294,0.89502
5.49390,0.89505
5.49596,0.89499
5.49792,0.89697
5.49987,0.89893
5.50197,0.89944
5.50292,0.89938
5.50399,0.89944
5.50597,0.89941
5.50799,0.90137
5.50993,0.90332
5.51291,0.90381
5.51390,0.90427
5.51594,0.90433
5.51791,0.90576
5.52004,0.90771
5.52207,0.90820
5.52302,0.90869
5.52803,0.90967
5.53004,0.91113
5.53211,0.91211
5.53298,0.91260
5.53401,0.91306
5.53604,0.91312
5.53805,0.91357
5.53998,0.91455
5.54202,0.91504
5.54301,0.91602
5.54800,0.91699
5.54995,0.91748
5.55194,0.91846
5.55296,0.91891
5.55397,0.91898
5.55595,0.91891
5.55805,0.91943
5.55991,0.92044
5.56204,0.92090
5.56287,0.92188
5.56393,0.92236
5.56797,0.92285
5.56994,0.92334
5.57397,0.92282
5.57592,0.92288
5.57794,0.92282
5.57992,0.92334
5.58204,0.92386
5.58293,0.92383
5.58796,0.92480
5.59000,0.92578
5.59184,0.92627
5.59794,0.92676
5.59996,0.92773
5.60198,0.92770
5.60295,0.92822
5.60393,0.92871
5.60991,0.92822
5.61196,0.92773
5.61794,0.92822
5.61994,0.92871
5.62290,0.92920
5.62398,0.92972
5.62589,0.92966
5.62795,0.93018
5.62988,0.93115
5.63228,0.93167
5.63288,0.93213
5.63793,0.93262
5.63993,0.93259
5.64478,0.93262
5.64582,0.93216
5.64694,0.93210
5.64788,0.93262
5.64992,0.93265
5.65195,0.93311
5.65289,0.93356
5.65396,0.93362
5.65597,0.93356
5.65795,0.93408
5.65991,0.93457
5.66290,0.93506
5.66387,0.93509
5.66593,0.93503
5.66791,0.93604
5.66991,0.93701
5.67191,0.93750
5.67291,0.93753
5.67392,0.93747
5.67598,0.93753
5.67804,0.93750
5.67995,0.93896
5.68203,0.93991
5.68291,0.94043
5.68387,0.94095
5.68595,0.94089
5.68793,0.94141
5.68991,0.94193
5.69188,0.94287
5.69285,0.94385
5.69387,0.94382
5.69597,0.94388
5.69791,0.94434
5.69996,0.94531
5.70201,0.94629
5.70296,0.94727
5.70390,0.94772
5.70594,0.94778
5.70801,0.94873
5.70992,0.94971
5.71194,0.95020
5.71295,0.95065
5.71393,0.95071
5.71585,0.95065
5.71787,0.95166
5.71984,0.95312
5.72193,0.95410
5.72290,0.95459
5.72796,0.95557
5.73001,0.95657
5.73195,0.95654
5.73291,0.95752
5.73393,0.95798
5.73591,0.95804
5.73791,0.95898
5.73994,0.96045
5.74191,0.96143
5.74289,0.96188
5.74390,0.96194
5.74595,0.96188
5.74797,0.96240
5.75002,0.96338
5.75191,0.96436
5.75292,0.96487
5.75396,0.96481
5.75595,0.96487
5.75793,0.96533
5.75992,0.96680
5.76194,0.96774
5.76296,0.96780
5.76392,0.96774
5.76598,0.96777
5.76819,0.96826
5.76988,0.96924
5.77191,0.96973
5.77289,0.97070
5.77390,0.97122
5.77596,0.97116
5.77796,0.97217
5.77993,0.97314
5.78196,0.97412
5.78293,0.97461
5.78394,0.97510
5.78791,0.97607
5.78994,0.97757
5.79203,0.97754
5.79294,0.97803
5.79389,0.97849
5.79589,0.97855
5.79788,0.97998
5.79989,0.98193
5.80191,0.98340
5.80288,0.98486
5.80391,0.98532
5.80591,0.98538
5.80793,0.98682
5.80992,0.98926
5.81195,0.99023

# Filtered Data
# Time,Position
0.00013,0.05029
0.01297,0.05078
0.02997,0.05127
0.04994,0.05176
0.07794,0.05225
0.10293,0.05273
0.12294,0.05322
0.13292,0.05371
0.14792,0.05420
0.15793,0.05469
0.16804,0.05518
0.17793,0.05566
0.18194,0.05615
0.18992,0.05664
0.20794,0.05713
0.22292,0.05762
0.23994,0.05811
0.25397,0.05859
0.26811,0.05908
0.28194,0.05957
0.29205,0.06006
0.29991,0.06055
0.31192,0.06104
0.31993,0.06152
0.32992,0.06201
0.34195,0.06250
0.35793,0.06299
0.36391,0.06348
0.37392,0.06348
0.38193,0.06396
0.39193,0.06445
0.40793,0.06494
0.41292,0.06543
0.41994,0.06592
0.42293,0.06641
0.43000,0.06689
0.43396,0.06738
0.44290,0.06787
0.45194,0.06836
0.45991,0.06885
0.46991,0.06934
0.47994,0.06982
0.48292,0.07031
0.49793,0.07080
0.51791,0.07129
0.53297,0.07178
0.54789,0.07227
0.55993,0.07275
0.56997,0.07324
0.57992,0.07373
0.59195,0.07422
0.60297,0.07471
0.61791,0.07520
0.63202,0.07568
0.64792,0.07617
0.65791,0.07666
0.66792,0.07715
0.67296,0.07764
0.67993,0.07812
0.68798,0.07861
0.69792,0.07910
0.70192,0.07959
0.70992,0.08008
0.71991,0.08057
0.72807,0.08105
0.79790,0.08154
0.82209,0.08203
0.83995,0.08252
0.84998,0.08301
0.85303,0.08350
0.86790,0.08398
0.87189,0.08447
0.87789,0.08496
0.88192,0.08545
0.88990,0.08594
0.89792,0.08643
0.90791,0.08691
0.91292,0.08740
0.92289,0.08789
0.92994,0.08838
0.93991,0.08887
0.94795,0.08936
0.95995,0.08984
0.96994,0.09033
0.97992,0.09082
0.99194,0.09131
1.01034,0.09180
1.02191,0.09229
1.03992,0.09277
1.05992,0.09326
1.07793,0.09375
1.08799,0.09424
1.10298,0.09473
1.11791,0.09521
1.12990,0.09570
1.14002,0.09619
1.15290,0.09668
1.16192,0.09717
1.16991,0.09766
1.17792,0.09814
1.17993,0.09863
1.18793,0.09912
1.19292,0.09961
1.19992,0.10010
1.20795,0.10059
1.20996,0.10107
1.21393,0.10156
1.21991,0.10205
1.22811,0.10254
1.23797,0.10303
1.24992,0.10352
1.26791,0.10400
1.28989,0.10449
1.30295,0.10449
1.32191,0.10498
1.35190,0.10547
1.37191,0.10596
1.38992,0.10645
1.40793,0.10693
1.42291,0.10742
1.43996,0.10791
1.45001,0.10840
1.45989,0.10889
1.46793,0.10938
1.47390,0.10986
1.48200,0.11035
1.49193,0.11084
1.50290,0.11133
1.51990,0.11182
1.54291,0.11230
1.55291,0.11279
1.56789,0.11328
1.57790,0.11377
1.57990,0.11426
1.58790,0.11475
1.59392,0.11523
1.60009,0.11572
1.61190,0.11621
1.62790,0.11670
1.67795,0.11719
1.70290,0.11768
1.71990,0.11816
1.73291,0.11865
1.74197,0.11914
1.74997,0.11963
1.75990,0.12012
1.76989,0.12061
1.79217,0.12109
1.80994,0.12158
1.82288,0.12207
1.83789,0.12256
1.84992,0.12305
1.85988,0.12354
1.86791,0.12402
1.87790,0.12451
1.89190,0.12500
1.90796,0.12549
1.92002,0.12598
1.92998,0.12646
1.93800,0.12695
1.94794,0.12744
1.95300,0.12793
1.96199,0.12842
1.97000,0.12891
1.97806,0.12939
1.98808,0.12988
2.00000,0.13037
2.03207,0.13086
2.06299,0.13135
2.08208,0.13184
2.09821,0.13232
2.11198,0.13281
2.13195,0.13330
2.14802,0.13379
2.16304,0.13428
2.18004,0.13477
2.18995,0.13525
2.19297,0.13574
2.20799,0.13623
2.21805,0.13672
2.22798,0.13721
2.23800,0.13770
2.24997,0.13818
2.26397,0.13867
2.32801,0.13916
2.34005,0.13965
2.36001,0.14014
2.37297,0.14062
2.39203,0.14111
2.40999,0.14160
2.42796,0.14209
2.44001,0.14258
2.45798,0.14307
2.46801,0.14355
2.48217,0.14404
2.49203,0.14453
2.50202,0.14502
2.50999,0.14551
2.52797,0.14600
2.53801,0.14648
2.54797,0.14697
2.56004,0.14746
2.57801,0.14795
2.58192,0.14844
2.59294,0.14893
2.60199,0.14941
2.61197,0.14990
2.61989,0.15039
2.62797,0.15088
2.63299,0.15137
2.64000,0.15186
2.64998,0.15234
2.65798,0.15283
2.66293,0.15332
2.67196,0.15381
2.68190,0.15430
2.69296,0.15479
2.70798,0.15527
2.72197,0.15576
2.73295,0.15625
2.74796,0.15674
2.75999,0.15723
2.77201,0.15771
2.78204,0.15820
2.79996,0.15869
2.81798,0.15918
2.83298,0.15967
2.85192,0.16016
2.85803,0.16064
2.85995,0.16113
2.86198,0.16162
2.86301,0.16211
2.86799,0.16260
2.87396,0.16309
2.87999,0.16357
2.88810,0.16406
2.89010,0.16455
2.89805,0.16553
2.90007,0.16602
2.90206,0.16650
2.90306,0.16699
2.91302,0.16748
2.91800,0.16846
2.91995,0.16943
2.92197,0.16992
2.92794,0.17041
2.92998,0.17087
2.93208,0.17090
2.93297,0.17139
2.93393,0.17188
2.94196,0.17236
2.94801,0.17285
2.94997,0.17334
2.95300,0.17383
2.95398,0.17435
2.95797,0.17480
2.95992,0.17529
2.96197,0.17532
2.96299,0.17578
2.96798,0.17676
2.96999,0.17773
2.97196,0.17871
2.97292,0.17920
2.97397,0.17969
2.97815,0.18018
2.97993,0.18115
2.98299,0.18164
2.98387,0.18213
2.98802,0.18262
2.98999,0.18359
2.99199,0.18408
2.99298,0.18506
2.99804,0.18604
3.00003,0.18701
3.00203,0.18799
3.00297,0.18848
3.00800,0.18896
3.01006,0.18994
3.01293,0.19043
3.01806,0.19141
3.01998,0.19189
3.02199,0.19238
3.02298,0.19287
3.02401,0.19336
3.02999,0.19434
3.03298,0.19482
3.03402,0.19531
3.03802,0.19580
3.03996,0.19629
3.04202,0.19678
3.04999,0.19727
3.05199,0.19775
3.05297,0.19824
3.05395,0.19873
3.05994,0.19922
3.06301,0.19971
3.06798,0.20020
3.06998,0.20068
3.07199,0.20117
3.07800,0.20166
3.07998,0.20215
3.08193,0.20312
3.08298,0.20361
3.08799,0.20410
3.08999,0.20459
3.09201,0.20508
3.09294,0.20557
3.09394,0.20605
3.09796,0.20654
3.10000,0.20752
3.10207,0.20801
3.10298,0.20850
3.10796,0.20947
3.10993,0.20996
3.11197,0.21045
3.11301,0.21094
3.11814,0.21143
3.12000,0.21240
3.12196,0.21289
3.12300,0.21338
3.12391,0.21384
3.12600,0.21390
3.12801,0.21436
3.12998,0.21484
3.13206,0.21533
3.13797,0.21582
3.13997,0.21631
3.14198,0.21680
3.14296,0.21729
3.14397,0.21777
3.14795,0.21826
3.15003,0.21875
3.15201,0.21924
3.15804,0.21973
3.15995,0.22070
3.16198,0.22119
3.16296,0.22168
3.16801,0.22217
3.17001,0.22263
3.17199,0.22266
3.17294,0.22314
3.17801,0.22363
3.18005,0.22412
3.18996,0.22461
3.19794,0.22510
3.20298,0.22559
3.20396,0.22607
3.20991,0.22656
3.21204,0.22705
3.21805,0.22754
3.22290,0.22803
3.22994,0.22852
3.23199,0.22900
3.23791,0.22949
3.23996,0.22998
3.24196,0.23096
3.24290,0.23145
3.24797,0.23193
3.24993,0.23242
3.25299,0.23291
3.25797,0.23340
3.26209,0.23438
3.26301,0.23486
3.26795,0.23535
3.26997,0.23633
3.27299,0.23682
3.27393,0.23730
3.27805,0.23779
3.28001,0.23880
3.28805,0.23926
3.28996,0.23975
3.29290,0.24023
3.29388,0.24069
3.29594,0.24075
3.29996,0.24121
3.30201,0.24170
3.30805,0.24219
3.30999,0.24268
3.31811,0.24316
3.31994,0.24365
3.32193,0.24414
3.32398,0.24463
3.33002,0.24512
3.33209,0.24561
3.33411,0.24609
3.33992,0.24658
3.34197,0.24707
3.34296,0.24756
3.34791,0.24805
3.35197,0.24854
3.35298,0.24902
3.35801,0.24951
3.35998,0.25049
3.36190,0.25146
3.36294,0.25195
3.36803,0.25293
3.36995,0.25439
3.37190,0.25488
3.37291,0.25537
3.37397,0.25586
3.37801,0.25684
3.37998,0.25879
3.38193,0.25928
3.38293,0.25977
3.38395,0.26022
3.38591,0.26028
3.38798,0.26074
3.38998,0.26172
3.39201,0.26270
3.39294,0.26318
3.39396,0.26364
3.39600,0.26370
3.39797,0.26465
3.39996,0.26611
3.40201,0.26709
3.40295,0.26807
3.40793,0.26904
3.40995,0.26953
3.41206,0.27002
3.41297,0.27051
3.41798,0.27148
3.41999,0.27246
3.42207,0.27295
3.42300,0.27344
3.42401,0.27393
3.42809,0.27441
3.43003,0.27490
3.43189,0.27539
3.43295,0.27588
3.43598,0.27591
3.43795,0.27686
3.43995,0.27734
3.44295,0.27783
3.44397,0.27829
3.44602,0.27835
3.44796,0.27881
3.45003,0.27930
3.45196,0.27979
3.45802,0.28027
3.45996,0.28076
3.46199,0.28125
3.46801,0.28174
3.47002,0.28271
3.47298,0.28320
3.47800,0.28369
3.47997,0.28418
3.48302,0.28467
3.48800,0.28516
3.48996,0.28561
3.49195,0.28613
3.49298,0.28662
3.50006,0.28711
3.50396,0.28760
3.50997,0.28809
3.51211,0.28857
3.51297,0.28955
3.51799,0.29004
3.51995,0.29053
3.52294,0.29102
3.52801,0.29199
3.52996,0.29248
3.53203,0.29297
3.53301,0.29346
3.53798,0.29395
3.53996,0.29443
3.54201,0.29492
3.54299,0.29541
3.54802,0.29590
3.55001,0.29639
3.55197,0.29688
3.55297,0.29736
3.55796,0.29785
3.55993,0.29834
3.56197,0.29932
3.56394,0.29980
3.56799,0.30029
3.56997,0.30127
3.57194,0.30176
3.57396,0.30225
3.57793,0.30273
3.57996,0.30322
3.58207,0.30371
3.58292,0.30420
3.58399,0.30423
3.58790,0.30518
3.58998,0.30566
3.59196,0.30615
3.59294,0.30664
3.59803,0.30713
3.59998,0.30762
3.60201,0.30814
3.60800,0.30859
3.60997,0.30908
3.61197,0.30957
3.61291,0.31006
3.61796,0.31055
3.61995,0.31104
3.62296,0.31201
3.62595,0.31204
3.62795,0.31299
3.63421,0.31396
3.63595,0.31445
3.63797,0.31543
3.63997,0.31592
3.64195,0.31641
3.64795,0.31738
3.65000,0.31787
3.65200,0.31885
3.65293,0.31934
3.65803,0.32031
3.66000,0.32227
3.66195,0.32275
3.66298,0.32324
3.66394,0.32370
3.66594,0.32376
3.66798,0.32471
3.67004,0.32565
3.67196,0.32617
3.67294,0.32715
3.67798,0.32812
3.67997,0.32861
3.68203,0.32910
3.68303,0.33008
3.68396,0.33060
3.68792,0.33203
3.68997,0.33350
3.69208,0.33447
3.69294,0.33545
3.69794,0.33594
3.69991,0.33694
3.70203,0.33740
3.70297,0.33838
3.70392,0.33884
3.70600,0.33890
3.70809,0.33984
3.70993,0.34030
3.71195,0.34131
3.71295,0.34229
3.71793,0.34375
3.71997,0.34521
3.72196,0.34619
3.72298,0.34717
3.72417,0.34818
3.72792,0.34912
3.72998,0.34964
3.73202,0.35059
3.73299,0.35156
3.73397,0.35205
3.73797,0.35254
3.73994,0.35300
3.74197,0.35400
3.74292,0.35498
3.74394,0.35547
3.74796,0.35596
3.74996,0.35693
3.75206,0.35840
3.75299,0.35889
3.75797,0.35986
3.75994,0.36084
3.76197,0.36182
3.76289,0.36279
3.76797,0.36377
3.76997,0.36526
3.77293,0.36572
3.77399,0.36624
3.77803,0.36719
3.77994,0.36816
3.78201,0.36914
3.78297,0.37061
3.78396,0.37112
3.78798,0.37158
3.78997,0.37305
3.79198,0.37402
3.79289,0.37451
3.79794,0.37500
3.79990,0.37646
3.80192,0.37695
3.80297,0.37793
3.80396,0.37894
3.80806,0.37988
3.80997,0.38135
3.81198,0.38184
3.81296,0.38281
3.81392,0.38333
3.81797,0.38428
3.82000,0.38574
3.82198,0.38672
3.82293,0.38818
3.82398,0.38870
3.82797,0.39014
3.82996,0.39160
3.83200,0.39209
3.83301,0.39307
3.83391,0.39355
3.83793,0.39404
3.84005,0.39600
3.84201,0.39697
3.84294,0.39795
3.84395,0.39896
3.84796,0.40039
3.84995,0.40234
3.85200,0.40332
3.85299,0.40479
3.85396,0.40579
3.85796,0.40625
3.85999,0.40723
3.86196,0.40820
3.86295,0.40869
3.86393,0.40921
3.86795,0.40967
3.86992,0.41113
3.87198,0.41162
3.87296,0.41260
3.87394,0.41312
3.87798,0.41406
3.87998,0.41602
3.88205,0.41699
3.88293,0.41797
3.88395,0.41846
3.88796,0.41943
3.88993,0.42090
3.89199,0.42188
3.89295,0.42285
3.89389,0.42337
3.89792,0.42383
3.89993,0.42480
3.90205,0.42578
3.90295,0.42676
3.90397,0.42728
3.90796,0.42871
3.90994,0.43018
3.91202,0.43066
3.91295,0.43118
3.91610,0.43118
3.91790,0.43164
3.91996,0.43259
3.92194,0.43262
3.92296,0.43311
3.92808,0.43359
3.92997,0.43457
3.93199,0.43506
3.93295,0.43555
3.93396,0.43607
3.93799,0.43652
3.93997,0.43704
3.94294,0.43704
3.94794,0.43750
3.95000,0.43799
3.95201,0.43848
3.96194,0.43896
3.96315,0.43994
3.96395,0.44040
3.96601,0.44046
3.96795,0.44092
3.96998,0.44189
3.97296,0.44238
3.97398,0.44287
3.97794,0.44336
3.97997,0.44385
3.98204,0.44434
3.98297,0.44482
3.98398,0.44528
3.98593,0.44534
3.98798,0.44580
3.98998,0.44629
3.99198,0.44678
3.99294,0.44727
3.99389,0.44775
3.99800,0.44873
3.99994,0.44971
4.00290,0.45020
4.00395,0.45065
4.00606,0.45071
4.00792,0.45117
4.00994,0.45264
4.01200,0.45361
4.01300,0.45459
4.01390,0.45505
4.01599,0.45511
4.01794,0.45654
4.01996,0.45752
4.02197,0.45850
4.02289,0.45895
4.02394,0.45901
4.02802,0.45996
4.03000,0.46048
4.03207,0.46094
4.03298,0.46191
4.03399,0.46240
4.03798,0.46289
4.03999,0.46387
4.04195,0.46432
4.04297,0.46484
4.04395,0.46536
4.04799,0.46631
4.05000,0.46777
4.05196,0.46826
4.05304,0.46875
4.05799,0.46924
4.05997,0.47021
4.06194,0.47073
4.06392,0.47119
4.07003,0.47168
4.07191,0.47214
4.07295,0.47220
4.07597,0.47217
4.08001,0.47266
4.08797,0.47314
4.09000,0.47363
4.09196,0.47412
4.10192,0.47510
4.10290,0.47607
4.11793,0.47705
4.11999,0.47803
4.12198,0.47852
4.12295,0.47900
4.12395,0.47949
4.12993,0.47998
4.13201,0.48047
4.13296,0.48096
4.13392,0.48148
4.13791,0.48148
4.14198,0.48193
4.14795,0.48291
4.14998,0.48386
4.15198,0.48392
4.15391,0.48389
4.15996,0.48486
4.16392,0.48535
4.16792,0.48584
4.16998,0.48636
4.17199,0.48682
4.17297,0.48730
4.17803,0.48828
4.18001,0.48975
4.18297,0.49023
4.18793,0.49072
4.18997,0.49118
4.19200,0.49219
4.19302,0.49271
4.19593,0.49271
4.19997,0.49316
4.20199,0.49411
4.20296,0.49414
4.20801,0.49512
4.20995,0.49612
4.21201,0.49658
4.21809,0.49707
4.22006,0.49756
4.22209,0.49805
4.22298,0.49854
4.23011,0.49902
4.23212,0.49951
4.23307,0.50000
4.23807,0.50049
4.24012,0.50095
4.24219,0.50146
4.24302,0.50195
4.24396,0.50198
4.24797,0.50244
4.24996,0.50342
4.25192,0.50345
4.25393,0.50345
4.25798,0.50391
4.25992,0.50439
4.26389,0.50485
4.26594,0.50491
4.26798,0.50537
4.26991,0.50583
4.27189,0.50635
4.27793,0.50732
4.27995,0.50830
4.28203,0.50879
4.28300,0.50977
4.28391,0.50980
4.28797,0.51025
4.29000,0.51074
4.29294,0.51123
4.29797,0.51221
4.29995,0.51270
4.30212,0.51318
4.30294,0.51416
4.30793,0.51465
4.30996,0.51562
4.31788,0.51660
4.31996,0.51758
4.32191,0.51855
4.32294,0.51907
4.32598,0.51907
4.32797,0.52002
4.32995,0.52100
4.33202,0.52148
4.33296,0.52197
4.33794,0.52246
4.33997,0.52344
4.34195,0.52393
4.34293,0.52441
4.34794,0.52539
4.34995,0.52634
4.35194,0.52640
4.35396,0.52637
4.35800,0.52734
4.35997,0.52835
4.36198,0.52881
4.36296,0.52930
4.36388,0.52975
4.36602,0.52982
4.36800,0.53027
4.36998,0.53125
4.37198,0.53174
4.37299,0.53271
4.37795,0.53320
4.38005,0.53418
4.38193,0.53564
4.38293,0.53610
4.38388,0.53616
4.38796,0.53662
4.38996,0.53760
4.39791,0.53857
4.39987,0.53955
4.40199,0.54004
4.40293,0.54102
4.40396,0.54153
4.40796,0.54248
4.40998,0.54346
4.41194,0.54443
4.41289,0.54492
4.41390,0.54541
4.41791,0.54590
4.41998,0.54736
4.42202,0.54834
4.42287,0.54883
4.42396,0.54932
4.42794,0.55029
4.42999,0.55081
4.43198,0.55127
4.43297,0.55176
4.43594,0.55179
4.43799,0.55273
4.43990,0.55420
4.44202,0.55518
4.44293,0.55615
4.44795,0.55713
4.44996,0.55762
4.45200,0.55811
4.45296,0.55859
4.45393,0.55908
4.45796,0.55957
4.45991,0.56006
4.46209,0.56104
4.46290,0.56201
4.46388,0.56247
4.46592,0.56253
4.46791,0.56348
4.47003,0.56393
4.47194,0.56445
4.47292,0.56494
4.47793,0.56543
4.48205,0.56592
4.48297,0.56641
4.48393,0.56693
4.48796,0.56836
4.49000,0.56982
4.49191,0.57031
4.49295,0.57129
4.49798,0.57178
4.49995,0.57227
4.50197,0.57275
4.50296,0.57324
4.50797,0.57422
4.50996,0.57520
4.51195,0.57568
4.51295,0.57666
4.51394,0.57718
4.51792,0.57764
4.52011,0.57861
4.52806,0.57959
4.52996,0.58057
4.53198,0.58105
4.53390,0.58154
4.53794,0.58203
4.53996,0.58301
4.54294,0.58350
4.54797,0.58398
4.55000,0.58447
4.55206,0.58496
4.55390,0.58545
4.55797,0.58643
4.55995,0.58740
4.56196,0.58887
4.56292,0.58984
4.56396,0.59036
4.56796,0.59082
4.57001,0.59180
4.57192,0.59277
4.57299,0.59375
4.57401,0.59427
4.57793,0.59521
4.57994,0.59619
4.58199,0.59668
4.58315,0.59766
4.58393,0.59866
4.58797,0.59961
4.58995,0.60059
4.59198,0.60156
4.59291,0.60303
4.59391,0.60355
4.59792,0.60449
4.60012,0.60547
4.60195,0.60645
4.60294,0.60693
4.60397,0.60742
4.60798,0.60889
4.60994,0.61035
4.61195,0.61133
4.61295,0.61182
4.61394,0.61230
4.61792,0.61279
4.62003,0.61377
4.62194,0.61475
4.62292,0.61523
4.62397,0.61575
4.62796,0.61621
4.62996,0.61673
4.63205,0.61719
4.63295,0.61768
4.63389,0.61816
4.63790,0.61865
4.63993,0.61963
4.64194,0.62012
4.64795,0.62061
4.65001,0.62109
4.65188,0.62158
4.65296,0.62207
4.65797,0.62256
4.65997,0.62354
4.66203,0.62402
4.66296,0.62451
4.66411,0.62497
4.66598,0.62503
4.66796,0.62598
4.66997,0.62744
4.67293,0.62793
4.67794,0.62842
4.68011,0.62891
4.68202,0.63037
4.68294,0.63184
4.68795,0.63281
4.68991,0.63379
4.69199,0.63477
4.69303,0.63522
4.69392,0.63528
4.69797,0.63623
4.69996,0.63770
4.70190,0.63818
4.70297,0.63870
4.70594,0.63870
4.70797,0.64014
4.70996,0.64160
4.71197,0.64206
4.71294,0.64258
4.71392,0.64310
4.71791,0.64404
4.71999,0.64551
4.72192,0.64648
4.72294,0.64746
4.72397,0.64798
4.72786,0.64844
4.72987,0.64944
4.73200,0.64990
4.73289,0.65088
4.73391,0.65182
4.73598,0.65189
4.73800,0.65234
4.73995,0.65283
4.74190,0.65329
4.74287,0.65335
4.74597,0.65332
4.74788,0.65430
4.74994,0.65482
4.75197,0.65527
4.75296,0.65576
4.75411,0.65622
4.75599,0.65628
4.75995,0.65723
4.76294,0.65771
4.76790,0.65820
4.77005,0.65869
4.77193,0.65967
4.77294,0.65970
4.77595,0.65970
4.77795,0.66016
4.77995,0.66113
4.78199,0.66159
4.78297,0.66211
4.78997,0.66260
4.79194,0.66309
4.79291,0.66312
4.79589,0.66312
4.79790,0.66357
4.79998,0.66403
4.80192,0.66455
4.80295,0.66504
4.80801,0.66602
4.80996,0.66650
4.81193,0.66699
4.81292,0.66797
4.81393,0.66849
4.81794,0.66943
4.81990,0.67044
4.82295,0.67090
4.82393,0.67142
4.82792,0.67188
4.82994,0.67236
4.83196,0.67288
4.83322,0.67334
4.83392,0.67380
4.83588,0.67386
4.83797,0.67432
4.83996,0.67578
4.84199,0.67676
4.84394,0.67679
4.84806,0.67773
4.85001,0.67822
4.85193,0.67871
4.85292,0.67920
4.85793,0.67969
4.85999,0.68066
4.86195,0.68118
4.86300,0.68213
4.86392,0.68259
4.86595,0.68265
4.87000,0.68311
4.87194,0.68408
4.87294,0.68506
4.87393,0.68555
4.87785,0.68604
4.87995,0.68698
4.88201,0.68701
4.88299,0.68799
4.88798,0.68896
4.88993,0.68994
4.89189,0.69092
4.89291,0.69141
4.89396,0.69193
4.89790,0.69287
4.90001,0.69482
4.90197,0.69580
4.90294,0.69727
4.90391,0.69827
4.90792,0.69873
4.90994,0.70020
4.91200,0.70068
4.91296,0.70117
4.91391,0.70169
4.91799,0.70215
4.91989,0.70361
4.92187,0.70459
4.92292,0.70557
4.92394,0.70609
4.92790,0.70752
4.92996,0.70947
4.93195,0.71094
4.93290,0.71143
4.93388,0.71194
4.93795,0.71338
4.93988,0.71439
4.94198,0.71484
4.94288,0.71582
4.94596,0.71585
4.94794,0.71680
4.94998,0.71725
4.95188,0.71777
4.95295,0.71878
4.95588,0.71878
4.95794,0.72021
4.95998,0.72116
4.96198,0.72168
4.96292,0.72217
4.96390,0.72269
4.96796,0.72269
4.96996,0.72363
4.97192,0.72461
4.97305,0.72559
4.97395,0.72604
4.97592,0.72610
4.97793,0.72656
4.97999,0.72705
4.98189,0.72751
4.98297,0.72757
4.98592,0.72754
4.99193,0.72852
4.99289,0.72900
4.99394,0.72949
4.99794,0.73047
4.99991,0.73145
5.00193,0.73193
5.00298,0.73291
5.00392,0.73343
5.00793,0.73389
5.00997,0.73584
5.01188,0.73682
5.01285,0.73730
5.01389,0.73831
5.01792,0.73877
5.02001,0.73975
5.02191,0.74023
5.02292,0.74072
5.02785,0.74170
5.02993,0.74365
5.03196,0.74414
5.03297,0.74466
5.03626,0.74466
5.03790,0.74609
5.03998,0.74707
5.04197,0.74805
5.04297,0.74850
5.04390,0.74857
5.04796,0.74902
5.04995,0.75000
5.05205,0.75098
5.05299,0.75146
5.05403,0.75198
5.05795,0.75244
5.05998,0.75342
5.06217,0.75439
5.06298,0.75488
5.06393,0.75537
5.06795,0.75586
5.07001,0.75732
5.07191,0.75735
5.07295,0.75781
5.07796,0.75879
5.07991,0.76074
5.08202,0.76169
5.08321,0.76270
5.08392,0.76370
5.08793,0.76465
5.08993,0.76614
5.09196,0.76660
5.09295,0.76755
5.09390,0.76761
5.09793,0.76904
5.10000,0.77103
5.10297,0.77148
5.10393,0.77249
5.10797,0.77246
5.11000,0.77344
5.11193,0.77441
5.11315,0.77490
5.11415,0.77542
5.11798,0.77588
5.11995,0.77686
5.12193,0.77734
5.12291,0.77786
5.12595,0.77786
5.12795,0.77832
5.12995,0.77878
5.13195,0.77979
5.13298,0.78076
5.13797,0.78125
5.13996,0.78223
5.14192,0.78275
5.14291,0.78320
5.14388,0.78366
5.14595,0.78372
5.14788,0.78467
5.14997,0.78513
5.15194,0.78564
5.15300,0.78662
5.15392,0.78714
5.15789,0.78760
5.16008,0.78857
5.16202,0.78906
5.16295,0.79004
5.16393,0.79007
5.16791,0.79150
5.17001,0.79297
5.17192,0.79395
5.17291,0.79492
5.17390,0.79593
5.17794,0.79688
5.17989,0.79785
5.18191,0.79883
5.18297,0.79980
5.18395,0.79984
5.18796,0.80078
5.18993,0.80225
